N_event,t_trig,tP1,tP2,tP3
1883574,673284.251,876,4095,4095
1883607,673296.763,234,4095,4095
1883625,673302.299,4095,4095,122
1883633,673305.53,4095,28,4095
1883669,673314.553,4095,1073,4095
1883769,673346.649,248,4095,4095
1883778,673349.337,59,4095,4095
1883822,673363.785,4095,158,4095
1883877,673382.505,266,4095,4095
1884061,673448.871,4095,248,4095
1884151,673480.501,16,4095,4095
1884198,673500.213,4095,645,4095
1884235,673509.301,970,4095,4095
1884238,673510.901,4095,215,215
1884274,673519.605,4095,2764,4095
1884291,673525.204,4095,22,22
1884344,673543.519,4095,440,4095
1884364,673549.78,4095,23,4095
1884396,673561.107,728,4095,4095
1884504,673602.482,97,4095,4095
1884527,673609.602,97,4095,4095
1884597,673640.162,4095,343,343
1884721,673685.008,627,4095,4095
1884728,673686.864,4095,103,102
1884755,673697.408,4095,4095,575
1884757,673698.192,906,4095,4095
1884797,673713.936,4095,4095,461
1884894,673752.43,4095,1456,4095
1884985,673785.518,235,4095,4095
1885037,673799.502,4095,221,221
1885150,673842.732,4095,139,139
1885295,673898.918,4095,1660,4095
1885311,673905.211,4095,4095,144
1885388,673930.826,256,4095,4095
1885462,673965.034,292,4095,4095
1885486,673974.745,32,4095,4095
1885554,673998.392,7,4095,4095
1885747,674064.407,1208,4095,4095
1885772,674072.726,4095,209,209
1885828,674091.974,193,4095,4095
1885832,674092.406,4095,232,233
1885874,674105.206,4095,708,708
1885964,674133.029,4095,4095,586
1886024,674152.756,4095,220,220
1886162,674199.923,4095,488,488
1886290,674250.066,4095,71,75
1886294,674251.137,4095,502,502
1886324,674260.801,4095,17,17
1886363,674274.433,936,4095,4095
1886582,674345.76,727,4095,4095
1886724,674395.918,534,4095,4095
1886776,674412.75,4095,160,4095
1886913,674462.301,4095,30,29
1886945,674477.564,4095,131,4095
1886980,674489.819,477,4095,4095
1887004,674496.172,4095,1598,4095
1887023,674501.804,4095,4095,394
1887034,674505.403,4095,77,4095
1887267,674591.242,649,4095,4095
1887278,674596.297,908,4095,4095
1887288,674599.785,389,4095,4095
1887406,674634.904,161,4095,4095
1887428,674644.52,615,4095,4095
1887507,674674.919,4095,303,303
1887648,674724.325,4095,152,152
1887839,674793.205,100,4095,4095
1888131,674897.618,125,4095,4095
1888166,674914.449,621,4095,4095
1888171,674916.081,665,4095,4095
1888180,674918.381,4095,4095,19
1888367,674984.64,4095,617,4095
1888393,674996.047,838,4095,4095
1888395,674996.398,4095,18,4095
1888459,675023.182,232,4095,4095
1888476,675029.421,4095,114,113
1888669,675092.972,395,4095,4095
1888716,675105.388,1437,4095,4095
1888797,675134.491,4095,4095,536
1888818,675145.179,102,4095,4095
1888904,675173.803,309,4095,4095
1888926,675181.994,145,4095,4095
1888951,675190.314,6,4095,4095
1889049,675225.593,3959,4095,4095
1889251,675294.519,4095,85,4095
1889471,675375.381,4095,15,17
1889514,675389.829,4095,4095,311
1889515,675390.085,4095,135,136
1889562,675402.736,448,4095,4095
1889594,675411.14,4095,171,4095
1889706,675445.315,2424,4095,4095
1889782,675473.251,4095,24,4095
1889829,675491.266,753,4095,4095
1889852,675498.706,4095,195,196
1889877,675506.018,4095,431,4095
1890058,675576.96,4095,477,4095
1890129,675605.055,170,4095,4095
1890155,675615.199,628,4095,4095
1890198,675629.727,592,4095,4095
1890237,675646.079,4095,4095,177
1890239,675647.262,149,4095,4095
1890390,675698.685,503,4095,4095
1890391,675698.717,4095,4095,988
1890401,675701.245,4095,233,4095
1890426,675708.813,4095,124,4095
1890430,675711.068,273,4095,4095
1890574,675764.251,4095,641,645
1890588,675771.691,4095,587,586
1890636,675791.787,385,4095,4095
1890706,675815.594,4095,462,4095
1890771,675842.329,456,4095,4095
1890808,675857.465,83,4095,4095
1890898,675894.937,4095,639,4095
1890908,675899.032,4095,166,4095
1890915,675902.104,318,4095,4095
1890960,675921.479,925,4095,4095
1891113,675968.758,4095,687,4095
1891177,675994.005,4095,629,4095
1891190,675997.909,4095,665,665
1891193,675998.421,4095,58,59
1891258,676025.237,167,4095,4095
1891276,676032.293,4095,641,641
1891407,676081.667,1183,4095,4095
1891409,676082.019,4095,834,4095
1891420,676085.924,4095,4095,21
1891513,676129.283,4095,936,937
1891580,676148.242,721,4095,4095
1891876,676246.846,4095,255,252
1891935,676267.086,18,4095,4095
1891939,676268.446,4095,773,773
1892164,676351.628,693,4095,4095
1892205,676364.395,4095,1102,1102
1892347,676417.563,1018,4095,4095
1892356,676420.843,1,4095,4095
1892409,676436.746,32,4095,4095
1892410,676437.178,4095,15,15
1892638,676514.904,4095,565,4095
1892866,676594.486,46,4095,4095
1892952,676626.725,6,4095,4095
1893085,676680.564,4095,1720,1722
1893175,676709.139,4095,4095,230
1893229,676726.466,4095,309,309
1893232,676727.491,45,4095,4095
1893339,676761.202,42,4095,4095
1893405,676789.458,4095,897,897
1893418,676793.537,297,4095,4095
1893709,676896.607,1185,4095,4095
1893731,676906.91,4095,165,4095
1893735,676909.518,4095,778,778
1893787,676929.869,4095,16,16
1893807,676936.525,26,4095,4095
1893810,676937.262,4095,4095,46
1894248,677093.402,39,4095,4095
1894279,677104.297,4095,108,108
1894322,677119.273,122,4095,4095
1894335,677123.912,4095,270,270
1894365,677134.745,4095,4095,31
1894528,677197.927,39,4095,4095
1894565,677210.791,781,4095,4095
1894695,677252.534,4095,62,4095
1894866,677306.676,4095,4095,243
1894997,677357.01,3187,4095,4095
1895020,677368.499,135,4095,4095
1895181,677431.217,4095,4095,411
1895242,677453.792,972,4095,4095
1895297,677475.376,4095,33,4095
1895302,677478.607,4095,78,4095
1895364,677500.479,4095,248,247
1895400,677510.783,487,4095,4095
1895464,677529.246,4095,890,4095
1895491,677540.158,4095,957,4095
1895543,677557.566,373,4095,4095
1895576,677569.997,4095,4095,183
1895619,677582.397,4095,193,193
1895680,677604.956,42,4095,4095
1895687,677608.348,4095,1602,1602
1895719,677617.756,448,4095,4095
1895837,677655.515,1998,4095,4095
1896019,677720.378,4095,98,97
1896170,677773.208,4095,292,4095
1896184,677778.403,35,4095,4095
1896193,677780.856,219,4095,4095
1896489,677885.67,1512,4095,4095
1896526,677898.373,4095,30,31
1896547,677904.981,59,4095,4095
1896573,677913.86,361,4095,4095
1896607,677925.988,4095,581,582
1896642,677933.332,4095,538,539
1896689,677951.827,354,4095,4095
1896925,678038.85,115,4095,4095
1897123,678106.895,4095,503,503
1897221,678146.414,4095,104,102
1897277,678167.663,522,4095,4095
1897281,678168.878,461,4095,4095
1897356,678191.678,2197,4095,4095
1897393,678204.845,4095,193,4095
1897478,678234.477,92,4095,4095
1897488,678239.149,4095,52,4095
1897544,678259.596,4095,173,173
1897623,678287.019,289,4095,4095
1897710,678321.594,163,4095,4095
1897764,678339.385,2704,4095,4095
1897766,678340.65,43,4095,4095
1897795,678349.705,4095,26,4095
1897849,678365.081,1139,4095,4095
1898013,678432.247,1423,4095,4095
1898023,678434.696,4095,4095,694
1898052,678447.031,4095,92,4095
1898058,678449.798,4095,900,4095
1898290,678537.809,4095,11,13
1898495,678607.676,4095,4095,250
1898556,678629.706,13,4095,4095
1898569,678633.899,329,4095,4095
1898658,678664.088,210,4095,4095
1898779,678710.053,14,4095,4095
1898797,678717.365,636,4095,4095
1898848,678735.155,4095,171,4095
1898870,678740.564,4095,306,306
1899007,678791.824,4095,88,4095
1899102,678829.982,4095,2694,4095
1899158,678849.709,4095,243,242
1899218,678869.355,4095,100,100
1899304,678899.097,248,4095,4095
1899353,678915.817,66,4095,4095
1899366,678921.16,4095,1719,4095
1899413,678944.839,55,4095,4095
1899675,679042.16,4095,88,88
1899753,679074.798,4095,2516,2517
1899839,679110.237,13,4095,4095
1899929,679143.193,125,4095,4095
1899975,679158.713,4095,769,770
1900030,679183.815,4095,1035,4095
1900036,679187.463,270,4095,4095
1900136,679226.069,4095,384,383
1900139,679227.157,4095,45,45
1900282,679273.01,311,4095,4095
1900432,679327.087,4095,18,18
1900442,679329.326,243,4095,4095
1900598,679390.652,4095,314,314
1900701,679424.84,195,4095,4095
1900723,679431.352,4095,161,160
1900739,679437.768,309,4095,4095
1901045,679559.744,4095,238,4095
1901187,679607.166,4095,1061,1061
1901286,679650.891,2448,4095,4095
1901288,679652.571,4095,566,567
1901364,679679.753,4095,916,4095
1901389,679687.864,160,4095,4095
1901562,679744.709,34,4095,4095
1901589,679758.165,4095,649,4095
1901598,679761.909,588,4095,4095
1901722,679806.977,4095,1445,1444
1901765,679823.889,512,4095,4095
1901769,679825.728,305,4095,4095
1901814,679843.92,1503,4095,4095
1901907,679877.965,525,4095,4095
1902037,679921.371,4095,240,4095
1902071,679936.33,918,4095,4095
1902216,679988.178,4095,260,4095
1902251,680001.91,4095,186,4095
1902268,680007.238,4095,798,4095
1902272,680009.397,4095,4095,713
1902370,680041.396,4095,4095,675
1902738,680174.444,899,4095,4095
1902773,680188.476,4095,336,4095
1902798,680198.762,4095,50,4095
1902909,680239.192,32,4095,4095
1902924,680243.96,4095,441,4095
1903125,680314.196,703,4095,4095
1903195,680339.315,4095,397,4095
1903403,680416.846,4095,95,97
1903500,680460.508,2066,4095,4095
1903547,680477.594,56,4095,4095
1903563,680484.507,4095,376,4095
1903640,680514.201,4095,39,40
1903675,680527.096,128,4095,4095
1903870,680598.964,588,4095,4095
1903912,680611.507,4095,1354,1352
1904035,680653.889,4095,1065,4095
1904103,680678.0,791,4095,4095
1904149,680694.254,72,4095,4095
1904347,680760.123,4095,1066,4095
1904416,680782.506,4095,8,4095
1904462,680795.992,4095,404,403
1904485,680802.057,686,4095,4095
1904553,680834.247,4095,199,4095
1904575,680843.879,4095,626,627
1904686,680883.38,287,4095,4095
1904695,680886.772,4095,1120,4095
1904703,680889.188,351,4095,4095
1905247,681091.192,345,4095,4095
1905282,681102.664,4095,4095,131
1905379,681140.95,1450,4095,4095
1905401,681148.902,4095,616,4095
1905456,681171.925,4095,506,4095
1905529,681197.091,4095,83,88
1905560,681207.027,654,4095,4095
1905574,681209.874,256,4095,4095
1905804,681287.31,106,4095,4095
1905818,681291.757,4095,4095,18
1905820,681292.75,4095,146,146
1906115,681406.888,4095,157,157
1906212,681438.737,4095,250,4095
1906316,681473.125,4095,4095,51
1906373,681493.203,4095,560,4095
1906388,681497.795,4095,73,72
1906614,681583.934,4095,507,4095
1906655,681599.085,4095,84,84
1906700,681613.773,1148,4095,4095
1906706,681617.084,4095,621,4095
1906792,681644.619,4095,4095,896
1906852,681665.306,4095,418,4095
1907118,681758.309,110,4095,4095
1907127,681762.645,4095,220,221
1907188,681783.908,4095,86,4095
1907235,681796.547,4095,225,4095
1907284,681816.674,99,4095,4095
1907293,681818.722,4095,118,118
1907465,681876.591,4095,500,4095
1907482,681884.063,650,4095,4095
1907623,681931.5,597,4095,4095
1907718,681966.458,472,4095,4095
1907755,681978.426,4095,919,4095
1907756,681978.522,857,4095,4095
1907768,681983.562,1021,4095,4095
1907790,681993.497,4095,115,115
1907828,682006.057,848,4095,4095
1907956,682053.718,624,4095,4095
1908031,682074.805,523,4095,4095
1908068,682089.028,4095,706,707
1908128,682110.675,4095,546,4095
1908222,682144.369,4095,4095,116
1908263,682158.769,195,4095,4095
1908309,682177.455,4095,254,4095
1908354,682194.383,2497,4095,4095
1908487,682243.276,558,4095,4095
1908494,682247.485,411,4095,4095
1908590,682280.794,4095,1290,4095
1908620,682291.338,4095,450,449
1908770,682354.583,81,4095,4095
1908848,682383.878,580,4095,4095
1908857,682385.557,4095,948,4095
1908878,682394.341,458,4095,4095
1909025,682444.739,35,4095,4095
1909027,682445.586,4095,21,4095
1909070,682459.793,4095,10,4095
1909131,682484.32,4095,797,801
1909249,682520.766,4095,283,286
1909324,682548.461,1037,4095,4095
1909393,682571.34,4095,4095,342
1909401,682574.38,4095,4095,373
1909425,682586.059,4095,436,437
1909435,682588.267,4095,9,4095
1909497,682614.234,752,4095,4095
1909533,682628.249,4095,960,4095
1909767,682725.728,2578,4095,4095
1909901,682776.018,37,4095,4095
1910030,682823.68,4095,2580,4095
1910123,682858.046,1493,4095,4095
1910148,682872.285,4095,644,645
1910150,682873.006,32,4095,4095
1910248,682904.828,439,4095,4095
1910273,682912.124,4095,1911,4095
1910502,682992.28,4095,4095,94
1910575,683019.526,839,4095,4095
1910618,683038.502,112,4095,4095
1910644,683049.141,23,4095,4095
1910696,683070.148,2887,4095,4095
1910781,683104.338,1068,4095,4095
1910862,683134.466,4095,474,475
1910923,683162.159,20,4095,4095
1910926,683162.688,541,4095,4095
1910963,683177.407,4095,95,94
1910992,683186.191,521,4095,4095
1911120,683226.967,4095,3865,4095
1911127,683230.189,2436,4095,4095
1911236,683270.747,4095,494,494
1911374,683316.952,19,4095,4095
1911478,683356.967,4095,1113,1114
1911572,683386.437,4095,1716,1720
1911709,683441.555,361,4095,4095
1911868,683494.256,4095,289,290
1911910,683511.456,4095,232,236
1912025,683560.428,4095,560,4095
1912031,683562.124,43,4095,4095
1912039,683565.724,4095,308,4095
1912105,683590.731,4095,291,292
1912110,683591.179,4095,78,4095
1912144,683605.818,4095,47,4095
1912255,683639.033,4095,2058,2058
1912296,683653.656,4095,339,4095
1912310,683659.0,4095,992,993
1912316,683662.04,4095,280,4095
1912364,683682.039,4095,4095,236
1912442,683708.47,72,4095,4095
1912481,683723.461,138,4095,4095
1912549,683750.34,4095,15,4095
1912671,683797.09,4095,1265,1266
1912708,683810.929,4095,4095,36
1912723,683816.032,4095,130,130
1912758,683826.688,4095,1359,4095
1912796,683839.856,4095,169,168
1912807,683843.424,4095,142,4095
1912818,683846.608,4095,220,220
1912889,683871.103,1237,4095,4095
1912900,683877.966,4095,1130,1131
1912916,683884.254,4095,707,709
1912972,683906.429,115,4095,4095
1913010,683923.196,4095,1035,1035
1913074,683946.491,4095,180,4095
1913487,684105.716,4095,117,117
1913558,684126.691,315,4095,4095
1913644,684153.97,4095,1110,4095
1913931,684257.293,4095,16,16
1913965,684267.004,4095,115,113
1914173,684344.873,4095,139,139
1914281,684383.191,4095,901,4095
1914385,684427.941,366,4095,4095
1914479,684461.683,472,4095,4095
1914486,684466.18,1250,4095,4095
1914526,684478.931,3999,4095,4095
1914562,684493.043,41,4095,4095
1914570,684495.138,3330,4095,4095
1914572,684495.394,28,4095,4095
1914602,684504.146,4095,124,124
1914619,684511.954,482,4095,4095
1914666,684527.265,4095,4095,498
1914815,684583.999,1204,4095,4095
1914818,684584.398,4095,4095,248
1914911,684616.68,4095,4095,998
1914930,684623.517,4095,418,4095
1914983,684644.556,4095,421,4095
1915070,684674.075,234,4095,4095
1915282,684746.551,4095,68,4095
1915386,684782.134,729,4095,4095
1915411,684790.981,415,4095,4095
1915433,684797.029,4095,296,296
1915437,684797.712,4095,209,209
1915515,684826.02,364,4095,4095
1915532,684834.531,8,4095,4095
1915555,684845.523,4095,1090,4095
1915613,684862.898,267,4095,4095
1915642,684873.522,2,4095,4095
1915936,684964.59,589,4095,4095
1915958,684972.254,839,4095,4095
1916207,685059.082,4095,927,4095
1916252,685078.602,149,4095,4095
1916385,685124.455,4095,147,4095
1916437,685143.558,4095,449,449
1916565,685180.549,23,4095,4095
1916710,685232.018,939,4095,4095
1916762,685250.545,4095,48,4095
1916810,685268.113,568,4095,4095
1916819,685272.048,999,4095,4095
1917063,685358.477,4095,879,4095
1917075,685361.421,4095,432,432
1917131,685381.132,91,4095,4095
1917364,685476.632,284,4095,4095
1917456,685506.503,4095,847,4095
1917457,685506.775,4095,4095,1814
1917707,685591.539,4095,83,85
1917930,685676.896,674,4095,4095
1918067,685731.629,4095,711,712
1918227,685787.179,108,4095,4095
1918318,685821.306,4095,4095,46
1918322,685822.281,34,4095,4095
1918333,685823.865,4095,400,401
1918386,685842.697,4095,32,4095
1918495,685880.935,4095,4095,3919
1918507,685887.161,4095,175,175
1918627,685929.11,1985,4095,4095
1918640,685935.701,52,4095,4095
1918747,685981.86,4095,137,4095
1918750,685983.278,4095,4095,48
1918858,686016.481,4095,546,547
1918869,686020.706,4095,274,274
1918873,686021.538,51,4095,4095
1918887,686025.73,1702,4095,4095
1918889,686025.794,4095,4095,496
1918903,686031.617,4095,4095,3881
1918974,686051.92,4095,205,4095
1919092,686092.351,4095,557,4095
1919343,686181.643,4095,1531,4095
1919508,686237.801,1318,4095,4095
1919699,686308.918,4095,278,278
1919732,686320.39,4095,188,189
1919821,686345.365,18,4095,4095
1919959,686395.938,4095,165,165
1919989,686409.618,4095,83,4095
1920024,686421.522,4095,613,614
1920139,686459.567,4095,394,394
1920183,686474.976,4095,4095,10
1920293,686512.654,4095,154,4095
1920373,686538.925,4095,1349,4095
1920376,686539.933,4095,4095,218
1920499,686586.987,4095,304,303
1920555,686605.099,4095,61,62
1920614,686622.857,4095,452,4095
1920633,686631.529,4095,1709,4095
1920746,686676.92,136,4095,4095
1920991,686762.18,4095,368,368
1920994,686763.86,1457,4095,4095
1921234,686848.208,655,4095,4095
1921307,686870.704,278,4095,4095
1921624,686995.755,4095,568,568
1921649,687008.171,4095,477,478
1921671,687015.69,406,4095,4095
1921678,687017.258,4095,129,129
1921699,687025.673,4095,48,47
1921709,687027.781,4095,635,635
1921725,687034.297,4095,685,685
1921789,687058.361,4095,133,132
1921803,687062.984,4095,4095,293
1921826,687070.407,1581,4095,4095
1921858,687080.888,581,4095,4095
1921879,687090.135,3598,4095,4095
1921898,687095.799,292,4095,4095
1921972,687123.968,2967,4095,4095
1921973,687124.822,4095,69,70
1922028,687141.157,46,4095,4095
1922167,687189.588,161,4095,4095
1922446,687289.871,290,4095,4095
1922556,687333.165,224,4095,4095
1922571,687340.029,4095,808,4095
1922619,687358.557,389,4095,4095
1922627,687361.917,4095,1318,1318
1922656,687375.34,4095,1919,4095
1922803,687437.401,1279,4095,4095
1922814,687440.794,739,4095,4095
1922836,687448.88,4095,4095,736
1922884,687462.489,4095,160,160
1922899,687466.569,4095,4095,2499
1922997,687495.655,63,4095,4095
1923126,687539.254,528,4095,4095
1923133,687542.725,4095,501,501
1923385,687619.603,274,4095,4095
1923416,687629.042,4095,556,556
1923471,687646.866,4095,1053,4095
1923474,687647.538,59,4095,4095
1923518,687663.409,250,4095,4095
1923600,687692.096,641,4095,4095
1923690,687721.807,4095,383,4095
1923850,687780.173,4095,1542,1542
1923859,687785.917,530,4095,4095
1924144,687886.505,4095,286,287
1924283,687934.695,1794,4095,4095
1924353,687961.494,278,4095,4095
1924396,687981.84,4095,175,176
1924415,687987.957,4095,422,4095
1924509,688022.276,4095,405,405
1924730,688105.297,4095,400,4095
1924813,688140.128,320,4095,4095
1924989,688204.541,117,4095,4095
1925006,688207.564,4095,83,84
1925012,688209.5,4095,4095,241
1925028,688213.741,493,4095,4095
1925088,688239.42,4095,17,4095
1925206,688281.931,4095,4095,99
1925266,688303.097,10,4095,4095
